,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,ind,Group,Deck,Num,Side,Minor,Total_Expense,Expenditure
190,Earth,0,TRAPPIST-1e,13.0,0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,train,1,E,9,P,0,982.0,1
191,Earth,0,TRAPPIST-1e,35.0,0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,train,2,F,45,P,0,732.0,1
192,Earth,0,TRAPPIST-1e,21.0,0,367.0,281.0,0.0,0.0,146.0,Carita Navages,train,1,F,46,P,0,794.0,1
193,Earth,0,55 Cancri e,21.0,0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,train,1,F,40,S,0,1974.0,1
194,Earth,0,TRAPPIST-1e,38.0,0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,train,1,F,47,P,0,1544.0,1
195,Earth,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Nica River,train,1,G,36,P,0,0.0,0
196,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,train,1,G,37,P,1,0.0,0
197,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,train,2,G,37,P,1,0.0,0
198,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,train,3,G,37,P,0,0.0,0
199,Earth,0,TRAPPIST-1e,25.0,0,122.0,84.0,0.0,0.0,0.0,Dont Wilsoney,train,4,E,10,P,0,206.0,1
200,Earth,0,TRAPPIST-1e,16.0,0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,train,5,F,48,P,0,1102.0,1
201,Earth,0,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,train,6,G,37,P,1,0.0,0
202,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,train,7,G,37,P,0,0.0,0
203,Mars,0,55 Cancri e,21.0,0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,train,1,E,13,S,0,2356.0,1
204,Mars,0,TRAPPIST-1e,23.0,0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,train,2,E,13,S,0,1298.0,1
205,Mars,0,TRAPPIST-1e,33.0,0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,train,3,E,13,S,0,2134.0,1
206,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,train,4,E,13,S,0,0.0,0
207,Mars,0,TRAPPIST-1e,41.0,0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,train,5,E,13,S,0,2597.0,1
208,Mars,0,TRAPPIST-1e,16.0,0,915.0,0.0,221.0,234.0,0.0,Gran Reke,train,6,E,13,S,0,1370.0,1
209,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,train,7,E,13,S,0,0.0,0
210,Mars,0,TRAPPIST-1e,20.0,0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,train,1,F,41,S,0,1417.0,1
211,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Colf Deva,train,2,F,41,S,0,0.0,0
212,Mars,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Grake Perte,train,3,E,14,S,0,0.0,0
213,Earth,0,TRAPPIST-1e,21.0,0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,train,1,G,35,S,0,676.0,1
214,Mars,0,TRAPPIST-1e,32.0,1,181.0,0.0,5.0,1634.0,0.0,Blues Queen,train,1,F,42,S,0,1820.0,1
215,Earth,1,PSO J318.5-22,58.0,0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,train,1,G,38,P,0,0.0,0
216,Earth,0,TRAPPIST-1e,24.0,0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,train,1,F,43,S,0,803.0,1
217,Mars,0,TRAPPIST-1e,30.0,0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,train,1,F,44,S,0,1806.0,1
218,Earth,1,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,train,1,G,36,S,0,0.0,0
219,Mars,0,TRAPPIST-1e,32.0,0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,train,1,F,45,S,0,1750.0,1
220,Earth,0,TRAPPIST-1e,43.0,0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,train,1,F,50,P,0,888.0,1
221,Europa,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,train,1,B,11,P,0,0.0,0
222,Mars,0,TRAPPIST-1e,37.0,0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,train,1,F,0,S,0,1048.0,1
223,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,train,1,F,52,P,0,0.0,0
224,Europa,0,55 Cancri e,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,train,1,E,11,P,0,7177.0,1
225,Earth,0,TRAPPIST-1e,18.0,0,313.0,1.0,691.0,283.0,0.0,Almone Sté,train,1,F,46,S,0,1288.0,1
226,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,train,1,G,37,S,0,0.0,0
227,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Froos Sad,train,1,F,0,S,0,0.0,0
228,Mars,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Tous Sad,train,2,F,47,S,0,0.0,0
229,Europa,0,55 Cancri e,46.0,0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,train,1,C,6,P,0,3578.0,1
230,Europa,0,TRAPPIST-1e,33.0,0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,train,2,C,6,P,0,12378.0,1
231,Mars,0,TRAPPIST-1e,21.0,0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,train,1,D,8,P,0,3261.0,1
232,Europa,0,TRAPPIST-1e,33.0,0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,train,1,C,10,S,0,9684.0,1
233,Earth,1,PSO J318.5-22,47.0,0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,train,1,G,38,S,0,0.0,0
234,Earth,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,train,1,C,11,S,0,0.0,0
235,Earth,0,TRAPPIST-1e,30.0,0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,train,1,F,53,P,0,1571.0,1
236,Earth,0,TRAPPIST-1e,29.0,0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,train,1,G,42,P,0,888.0,1
237,Earth,0,TRAPPIST-1e,21.0,0,702.0,172.0,408.0,2.0,6.0,Race Stenson,train,1,F,54,P,0,1290.0,1
238,Europa,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,train,1,A,3,S,0,0.0,0
239,Mars,0,55 Cancri e,21.0,0,1664.0,0.0,0.0,0.0,0.0,Errohs Berte,train,1,F,49,S,0,1664.0,1
240,Mars,1,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,Squars Berte,train,2,F,49,S,0,0.0,0
241,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,train,1,F,50,S,0,704.0,1
242,Europa,0,TRAPPIST-1e,26.0,0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,train,1,E,16,S,0,7845.0,1
243,Earth,0,TRAPPIST-1e,26.0,0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,train,1,F,56,P,0,898.0,1
244,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,train,1,G,43,P,0,0.0,0
245,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,train,1,D,8,S,0,0.0,0
246,Earth,0,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,train,1,F,51,S,0,873.0,1
247,Earth,0,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,train,1,F,52,S,0,823.0,1
248,Earth,0,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,train,1,F,59,P,0,1393.0,1
249,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,train,1,D,9,S,0,0.0,0
250,Earth,0,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,train,1,F,61,P,0,2487.0,1
251,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,train,1,F,0,S,0,888.0,1
252,Earth,0,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,train,2,G,45,P,0,444.0,1
253,Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,train,1,F,63,P,0,2078.0,1
254,Earth,0,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,train,1,F,54,S,0,918.0,1
255,Earth,1,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,train,1,G,46,P,0,0.0,0
256,Earth,0,TRAPPIST-1e,22.0,0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,train,2,F,64,P,0,803.0,1
257,Europa,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,train,1,E,16,P,0,0.0,0
258,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,train,2,E,16,P,0,0.0,0
259,Earth,0,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,train,1,F,65,P,0,1488.0,1
260,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,train,1,F,0,S,0,0.0,0
261,Europa,0,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,train,2,B,12,P,0,2085.0,1
262,Earth,0,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,Gory Delez,train,1,F,55,S,0,828.0,1
263,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,train,1,C,12,S,0,0.0,0
264,Europa,0,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,train,1,B,7,S,0,5877.0,1
265,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,train,2,B,7,S,0,0.0,0
266,Europa,0,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,train,3,B,7,S,0,0.0,0
267,Europa,0,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,train,4,B,7,S,1,0.0,0
268,Europa,0,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,train,1,D,10,S,0,7678.0,1
269,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,train,1,B,8,S,0,0.0,0
270,Earth,0,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,train,1,G,47,P,0,1433.0,1
271,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,train,1,A,3,P,0,0.0,0
272,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,train,1,F,0,S,0,0.0,0
273,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,train,1,F,67,P,0,1385.0,1
274,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,train,1,G,41,S,0,0.0,0
275,Europa,0,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,train,1,E,18,S,0,7439.0,1
276,Europa,0,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,train,1,C,7,P,0,3073.0,1
277,Earth,0,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,train,1,E,19,S,0,904.0,1
278,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,train,1,F,59,S,0,1359.0,1
279,Earth,0,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,train,1,F,60,S,0,1357.0,1
280,Europa,0,TRAPPIST-1e,67.0,0,0.0,230.0,0.0,4476.0,241.0,Naviton Coudered,train,1,F,0,S,0,4947.0,1
281,Earth,0,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,train,1,F,68,P,0,552.0,1
282,Earth,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,train,2,G,50,P,0,0.0,0
283,Earth,0,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,train,3,F,68,P,0,649.0,1
284,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,train,4,G,50,P,1,0.0,0
285,Earth,0,55 Cancri e,26.0,0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,train,1,G,51,P,0,1790.0,1
286,Earth,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,train,1,G,42,S,0,0.0,0
287,Europa,0,TRAPPIST-1e,24.0,0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,train,1,B,9,S,0,2798.0,1
288,Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,train,2,B,9,S,0,0.0,0
289,Earth,0,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,0.0,0.0,Breney Bellarkerd,train,1,G,44,S,0,2.0,1
290,Earth,0,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,0.0,Garley Bellarkerd,train,2,G,44,S,0,8.0,1
291,Earth,0,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,Quites Bache,train,1,F,61,S,0,1227.0,1
292,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,train,1,G,45,S,0,0.0,0
293,Earth,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,train,1,G,53,P,0,0.0,0
294,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,train,1,G,47,S,0,0.0,0
295,Earth,0,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,train,1,F,0,S,0,803.0,1
296,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,train,1,C,14,S,1,0.0,0
297,Europa,0,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,Alasmon Meteet,train,2,C,14,S,0,5146.0,1
298,Europa,0,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,train,3,C,14,S,0,2168.0,1
299,Earth,0,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,train,1,F,72,P,0,803.0,1
300,Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,train,1,F,73,P,0,0.0,0
301,Mars,0,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,train,1,F,62,S,0,7404.0,1
302,Earth,0,TRAPPIST-1e,44.0,0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,train,1,F,74,P,0,712.0,1
303,Mars,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,train,1,F,63,S,1,0.0,0
304,Mars,0,TRAPPIST-1e,19.0,0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,train,2,F,63,S,0,2460.0,1
305,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,train,3,F,63,S,1,0.0,0
306,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,train,1,G,48,S,0,0.0,0
307,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,train,1,B,10,S,0,0.0,0
308,Earth,1,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,train,1,G,57,P,1,0.0,0
309,Earth,0,PSO J318.5-22,31.0,0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,train,1,F,76,P,0,1302.0,1
310,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Berios Racke,train,1,E,21,S,0,0.0,0
311,Earth,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,train,1,G,59,P,0,0.0,0
312,Mars,0,TRAPPIST-1e,27.0,0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,train,1,F,64,S,0,1868.0,1
313,Mars,0,TRAPPIST-1e,22.0,0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,train,1,D,12,P,0,3223.0,1
314,Mars,0,TRAPPIST-1e,36.0,0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,train,2,F,0,S,0,2385.0,1
315,Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,train,1,G,60,P,0,0.0,0
316,Mars,0,TRAPPIST-1e,23.0,0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,train,1,F,78,P,0,4976.0,1
317,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,train,1,F,0,S,0,0.0,0
318,Europa,1,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,train,1,B,15,P,0,0.0,0
319,Earth,0,TRAPPIST-1e,41.0,0,0.0,1198.0,0.0,124.0,572.0,Eduard Mcleaney,train,1,F,65,S,0,1894.0,1
320,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,train,1,G,50,S,0,0.0,0
321,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,train,2,G,50,S,0,0.0,0
322,Earth,0,PSO J318.5-22,26.0,0,148.0,0.0,453.0,0.0,88.0,Celine Popez,train,1,F,66,S,0,689.0,1
323,Earth,0,TRAPPIST-1e,15.0,0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,train,1,F,67,S,0,715.0,1
324,Earth,0,55 Cancri e,33.0,0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,train,1,F,68,S,0,733.0,1
325,Earth,0,55 Cancri e,18.0,0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,train,1,G,51,S,0,706.0,1
326,Mars,0,TRAPPIST-1e,26.0,0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,train,1,F,82,P,0,7405.0,1
327,Mars,1,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Batech Perte,train,2,F,82,P,0,0.0,0
328,Earth,0,TRAPPIST-1e,24.0,0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,train,1,G,53,S,0,827.0,1
329,Earth,0,TRAPPIST-1e,30.0,0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,train,1,F,83,P,0,1559.0,1
330,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,train,1,F,84,P,0,0.0,0
331,Earth,0,TRAPPIST-1e,24.0,0,0.0,5.0,0.0,2766.0,0.0,Alasmon Meteet,train,1,F,85,P,0,2771.0,1
332,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,train,1,G,62,P,0,0.0,0
333,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,train,1,E,22,P,0,788.0,1
334,Earth,0,TRAPPIST-1e,22.0,0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,train,1,G,54,S,0,908.0,1
335,Europa,0,55 Cancri e,63.0,0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,train,1,C,15,S,0,9432.0,1
336,Europa,0,55 Cancri e,18.0,0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,train,1,B,11,S,0,6065.0,1
337,Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,train,2,B,11,S,0,0.0,0
338,Europa,0,TRAPPIST-1e,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,train,3,B,11,S,0,10645.0,1
339,Europa,1,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,train,4,B,11,S,0,0.0,0
340,Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,train,5,B,11,S,0,0.0,0
341,Europa,0,TRAPPIST-1e,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,train,6,B,11,S,0,4729.0,1
342,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,train,7,B,11,S,0,0.0,0
343,Earth,0,TRAPPIST-1e,31.0,0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,train,1,G,63,P,0,953.0,1
344,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,train,1,F,0,S,0,0.0,0
345,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,train,1,B,16,P,0,0.0,0
346,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,train,2,B,16,P,0,0.0,0
347,Earth,0,TRAPPIST-1e,23.0,0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,train,1,G,64,P,0,720.0,1
348,Earth,0,TRAPPIST-1e,28.0,0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,train,1,G,55,S,0,4688.0,1
349,Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,train,2,G,55,S,0,0.0,0
350,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,train,1,G,56,S,1,0.0,0
351,Earth,0,TRAPPIST-1e,14.0,0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,train,2,G,56,S,0,909.0,1
352,Earth,0,TRAPPIST-1e,23.0,0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,train,1,G,65,P,0,888.0,1
353,Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Verek Merce,train,1,G,66,P,0,0.0,0
354,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,train,1,G,57,S,0,0.0,0
355,Earth,0,TRAPPIST-1e,18.0,0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,train,1,E,23,P,0,791.0,1
356,Europa,0,PSO J318.5-22,27.0,1,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,train,1,C,9,P,0,6784.0,1
357,Earth,0,TRAPPIST-1e,48.0,0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,train,1,E,24,P,0,1619.0,1
358,Europa,0,55 Cancri e,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,train,1,B,17,P,0,25400.0,1
359,Europa,0,55 Cancri e,61.0,0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,train,2,B,17,P,0,4445.0,1
360,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,train,1,G,59,S,0,0.0,0
361,Mars,1,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,train,1,F,69,S,0,0.0,0
362,Mars,0,TRAPPIST-1e,22.0,0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,train,1,D,13,S,0,6498.0,1
363,Mars,0,TRAPPIST-1e,30.0,1,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,train,1,D,14,S,0,1056.0,1
364,Mars,0,TRAPPIST-1e,30.0,0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,train,2,D,14,S,0,1783.0,1
365,Earth,1,55 Cancri e,32.0,1,0.0,0.0,0.0,0.0,0.0,Teron Sageng,train,1,D,15,S,0,0.0,0
366,Mars,0,TRAPPIST-1e,43.0,1,353.0,896.0,0.0,0.0,2.0,Push Wate,train,1,D,13,P,0,1251.0,1
367,Earth,0,55 Cancri e,17.0,0,177.0,0.0,0.0,310.0,7.0,Denis Flowensley,train,1,F,89,P,0,494.0,1
368,Earth,0,TRAPPIST-1e,23.0,0,0.0,21.0,0.0,0.0,1699.0,Dandy Mirez,train,1,G,69,P,0,1720.0,1
369,Earth,0,TRAPPIST-1e,20.0,0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,train,2,F,90,P,0,693.0,1
370,Earth,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,train,3,G,69,P,0,0.0,0
371,Mars,0,TRAPPIST-1e,35.0,0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,train,1,E,25,P,0,1299.0,1
372,Mars,0,TRAPPIST-1e,31.0,0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,train,1,F,71,S,0,1118.0,1
373,Earth,0,55 Cancri e,21.0,0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,train,1,F,72,S,0,717.0,1
374,Earth,0,TRAPPIST-1e,16.0,0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,train,1,F,91,P,0,932.0,1
375,Europa,0,TRAPPIST-1e,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,train,1,C,11,P,0,14744.0,1
376,Earth,0,TRAPPIST-1e,18.0,0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,train,1,F,92,P,0,569.0,1
377,Earth,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,train,1,G,60,S,0,0.0,0
378,Europa,1,55 Cancri e,68.0,0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,train,1,B,18,P,0,0.0,0
379,Europa,0,55 Cancri e,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,train,2,B,18,P,0,7878.0,1
380,Europa,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,train,3,B,18,P,0,0.0,0
381,Europa,0,TRAPPIST-1e,18.0,0,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,train,1,B,19,P,0,3662.0,1
